id,sku,name,brand,brand_type,dimension17,dimension18,dimension19,dimension20,country,price,currency,old_price,category_type,url,images,type,volume,main_product_sku,main_product_id,best_loyality_price,dimension29,dimension28,description,product_usage,product_composition,category,category_ru
160798,19000005097,MINERAL 89 Probiotic Fractions ,VICHY,standard,Сыворотки,Унисекс,Против признаков старения,Лицо,Франция,2199,,2604,Укрепляющая и восстанавливающая сыворотка-концентрат,https://goldapple.ru/19000005097-mineral-89-probiotic-fractions,"['https://goldapple.ru/media/catalog/product/3/3/3337875762908_1_t5vymqoryhlh8b2o.jpg', 'https://goldapple.ru/media/catalog/product/3/3/3337875762908_2_qptdalgwf0u6zhsl.jpg', 'https://goldapple.ru/media/catalog/product/3/3/3337875762908_3_9reeryadvjidwefk.jpg']",simple,30,19000005097,160798,,True,False,Инновация среди продуктов,"Наносить утром и вечером по 1 капле концентрата, как первый шаг вашего ежедневного протокола ухода за кожей.","AQUA /WATER / EAU, NIACINAMIDE, PROPANEDIOL, PEG/PPG/ POLYBUTYLENE GLYCOL-8/5/3, GLYCERIN, GLYCERIN, METHYL GLUCETH-20, PEG-60 HYDROGENATED, CASTOR OIL, CARBOMER, SODIUM HYALURONATE, TOCOPHEROL, HYDROXYACETOPHENONE, CITRIC ACID, VITREOSCILLA FERMENT, CAPRYLYL GLYCOL, BIOSACCHARIDE GUM-1, MALTODEXTRIN, BUTYLENE GLYCOL. Code F.I.L.:B267427/1.",zdorov-e-i-apteka,здоровье и аптека
196149,19000028225,DYLAN TURQUOISE,Versace,standard,Гель для душа,Женский,,Для душа и ванны,Италия,3050,,3050,Парфюмированный гель для душа и ванны,https://goldapple.ru/19000028225-dylan-turquoise,"['https://goldapple.ru/media/catalog/product/8/0/8011003858118_1_5xcgo3tuymfperop.jpg', 'https://goldapple.ru/media/catalog/product/8/0/8011003858118_2_mbvtirq5zylmvbx1.jpg', 'https://goldapple.ru/media/catalog/product/8/0/8011003858118_3_7ofyjvogyuava9ei.jpg']",simple,200,19000028225,196149,,False,False,"Парфюмированный гель для душа и ванны VERSACE ""DYLAN TURQUOISE"" мягко очищает кожу, оставляя на ней женственный и чувственный аромат, напоминающий о солнечных летних днях. Облако ярких нот сочного лимона, сицилийского мандарина и экзотического сока гуавы, дополненного спелой черной смородиной, окутывает тело и словно переносит на далёкие острова, где голубое небо встречается с кристально чистой водой, и морской бриз ласкает кожу. Композицию украшает изысканный цветочный аккорд, в котором сочетаются фрезия и нежные лепестки жасмина, придающие аромату воздушную лёгкость. Свежий и искрящийся характер композиции уравновешивают чувственные оттенки мускуса и древесные ноты. Средство со стойким ароматом можно использовать как гель для душа или пену для ванны.","нанесите на влажную кожу тела, распределите гель и вспеньте круговыми движениями, затем смойте водой. Или добавьте в ванну, чтобы создать пену.","Aqua (water), Sodium Laureth Sulfate, Parfum (Fragrance), Cocamidopropyl Betaine, PEG-150 Distearate, Citric Acid, BHT, Disodium EDTA, Sodium Benzoate, Benzyl Salicylate, Limonene, Hydroxycitronellal, Citronellol, Hexyl Cinnamal, Geraniol, Linalool, Cinnamyl Alcohol, CI 42090 (Blue 1), CI 17200 (Red 33)",parfjumerija,парфюмерия
121927,9410300007,Green Grape Pore Control Cream Mini,Frudia,standard,Крем,Женский,Увлажнение и питание,Лицо,Южная Корея,583,,583,Себорегулирующий крем с виноградом ,https://goldapple.ru/9410300007-green-grape-pore-control-cream,"['https://goldapple.ru/media/catalog/product/8/8/8803348035114_1_i1uneqkfn6iojorh.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8803348035114_2_uste4pg7zsyosabn.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8803348035114_3_zjceyz9okqayll59.jpg']",simple,10,9410300007,121927,,False,False,Себорегулирующий крем с виноградом,"В качестве финального этапа ухода за кожей, нанесите необходимое количество на кожу лица и шеи. Легко помассируйте. Для утреннего и вечернего ухода.","Vitis Vinifera (Grape) Fruit Extract(81%), Methylpropanediol, Glycerin, 1,2-Hexanediol, PEG/PPG-17/6 Copolymer, Water, Hydroxyethyl Urea, Sodium Carbomer, Betaine, Dimethicone, Panthenol, Octyldodeceth-16, PEG-60 Hydrogenated Castor Oil, Ethylhexylglycerin, Polyquaternium-51, Coco-Caprylate/Caprate, Prunus Armeniaca (Apricot) Kernel Oil, Vitis Vinifera (Grape) Seed Oil, Citrus Paradisi (Grapefruit) Seed Oil, Mangifera Indica (Mango) Seed Oil, Punica Granatum Seed Oil, Solanum Lycopersicum (Tomato) Seed Oil, Tocopherol, Disodium EDTA, Phenoxyethanol, CI 19140, CI 15985, CI 42090, Fragrance",ini-formaty,тревел-форматы
185664,19000030460,Африканская кожа,Лаб Фрагранс,standard,Автопарфюм,Унисекс,,,Франция,500,,500,Автопарфюм,https://goldapple.ru/19000030460-afrikanskaa-koza,"['https://goldapple.ru/media/catalog/product/4/6/4603735584713_1_qfh4lmi7vek0qeba.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603735584713_2_o0jtywn5xkandlyy.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603735584713_3_hotg2skbqaognzma.jpg']",simple,7,19000030460,185664,,False,False,"Страстный, смелый и жгучий, как солнце Африканской саванны, он зазвучит пряными нотами кардамона и тмина, а затем раскроется ароматом дорогой кожи, впитавшей в себя все богатство нот шафрана, обольстительной герани и прохладного, как глоток свежего воздуха бергамота. Ветивер, на обольстительной мускусной подложке, звучащий здесь, как выжженная солнцем трава, придаст аромату некую анималистическую, диковинную страсть, а дымные пачули, будут рисоваться в воображении вздымающимся следом песочного облака от проносящегося по пустыне дикого зверя.","3-METHOXY-3-METHYL-1-BUTANOL, ISOPROPYL ALCOHOL, PARFUM, LIMONENE, LINALOL, CITRAL, COUMARIN","Компания Лаб Фрагранс появилась на рынке в 2018 году. Мы юные, но у нас уже есть отличительная особенность: продукты, созданные из высококачественных компонентов и отвечающие самым высоким требованиям селективной парфюмерии, которые можно приобрести по доступным ценам.",parfjumerija,парфюмерия
57438,99730100008,VISIBLE DIFFERENCE MASK SHEET ALOE,Farm Stay,standard,Маски тканевые,Унисекс,Увлажнение и питание,Лицо,Южная Корея,70,,70,Маска для лица тканевая с экстрактом алоэ,https://goldapple.ru/99730100008-visible-difference-mask-sheet-aloe,"['https://goldapple.ru/media/catalog/product/8/8/8809317286747_1_wbvltt3vrtwrhxgj.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809317286747_2_cimehlso5icvlcpr.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809317286747_13_6ulszmtkw0cofned.jpg']",simple,1,99730100008,57438,,False,True,Тканевая маска для лица с экстрактом алоэ,"Water,Butylene Glycol,Glycerin, Alcohol,Sodium Hyaluronate,Betaine,Arginine ,Carbomer ,PEG-60 Hydrogenated Castor Oil ,Phenoxyethanol, Methylparaben ,Allantoin ,Aloe Barbadensis Leaf Extract ,Disodium EDTA ,FragranceВода, бутиленгликоль, глицерин, спирт, гиалуроновая кислота, бетаин, аргинин, карбомер, ПЭГ-60 гидрогенизированное касторовое масло, феноксиэтанол, метилпарабен, аллантоин, экстракт алоэ барбадосского, двунатриевая ЭДТК, ароматизатор.",,ini-formaty,тревел-форматы
185667,19000030463,Игры Разума,Лаб Фрагранс,standard,Автопарфюм,Унисекс,,,Франция,500,,500,Автопарфюм,https://goldapple.ru/19000030463-igry-razuma,"['https://goldapple.ru/media/catalog/product/4/6/4603735584737_1_6cpmcvn45j91gis9.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603735584737_2_0tyv6zzl9mtm58kc.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603735584737_3_tnvsj3fuy7l8yqms.jpg']",simple,7,19000030463,185667,,False,False,"Сочный, искрящийся и зовущий, этот аромат буквально взорвется цветочно-цитрусовым стартом нот мандарина, бергамота, невинной магнолии, а розовый перец добавит игривости. В сердце композиции этот яркий коктейль, смягчится звучанием нежной розы, османтуса и экзотического цветка тиаре, а благодаря базовым нотам сандала и мускуса, аромат погрузит вас в глубины собственного сознания, позволив лучше познать себя.","3-METHOXY-3-METHYL-1-BUTANOL, ISOPROPYL ALCOHOL, PARFUM, LIMONENE, LINALOL, CITRAL, COUMARIN","Компания Лаб Фрагранс появилась на рынке в 2018 году. Мы юные, но у нас уже есть отличительная особенность: продукты, созданные из высококачественных компонентов и отвечающие самым высоким требованиям селективной парфюмерии, которые можно приобрести по доступным ценам.",parfjumerija,парфюмерия
83344,28141600005,THE CIRCLE CHRONICLES The Renaissance Circle Repairing Hair Mask for Damaged Hair,Davines,standard,Маска,Унисекс,,,Италия,1120,,1120,Маска «экстрим-восстановление» для безнадежных волос,https://goldapple.ru/catalog/product/view/id/83344,['https://goldapple.ru/media/catalog/product/8/0/8004608258230_1_du8hphvbwwjecu1f.jpg'],simple,50,28141600005,83344,,False,False,"Суперпитательная и супербыстродействующая маска бережно ухаживает за хрупкими и ломкими волосами, питая и увлажняя каждый локон. Содержит чрезвычайно питательное масло бабассу, которое работает как смягчающее средство и делает волосы шелковистыми, а также желтую глину, богатую медью и железом, которая уплотняет структуру волос, делая их более здоровыми и сильными.The Renaissance Circle способна оживить даже самые безнадежные волосы.","Нанести на чистые подсушенные полотенцем волосы, оставить на 10 минут, расчесать волосы. Тщательно смыть водой. В случае попадания продукта в глаза тщательно промыть их водой.","AQUA / WATER / EAU, CETEARYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, ORBIGNYA OLEIFERA SEED OIL, CETYL ALCOHOL, GLYCERYL STEARATE, HYDROGENATED FARNESENE, BEHENTRIMONIUM METHOSULFATE, CETRIMONIUM CHLORIDE, PARFUM / FRAGRANCE, KAOLIN, PANTHENOL, QUATERNIUM-87, ISOPROPYL ALCOHOL, BENZYL ALCOHOL, SCLEROTIUM GUM, SODIUM BENZOATE, TOCOPHEROL, CITRIC ACID, LIMONENE, HEXYL CINNAMAL, LINALOOL, HYDROXYCITRONELLAL.",ini-formaty,тревел-форматы
151714,19760331637,Манхэттенская история,Nothing but Love,standard,Серьги,Женский,,,,716,,716,Длинные серьги,https://goldapple.ru/19760331637-manhettenskaa-istoria,"['https://goldapple.ru/media/catalog/product/4/8/4890201946001_1_eqvefnszu5wjcjgz.jpg', 'https://goldapple.ru/media/catalog/product/4/8/4890201946001_2_a13mphihalvhs24r.jpg', 'https://goldapple.ru/media/catalog/product/4/8/4890201946001_3_28p3ocj1gtqzqzka.jpg']",simple,,19760331637,151714,,False,False,,,,ukrashenija,украшения
150439,19760323012,Pink Primer & care,Erborian,standard,Уходный праймер,Женский,,,Южная Корея,1851,,1851, PP праймер для лица мини-формат,https://goldapple.ru/19760323012-pink-primer-care,"['https://goldapple.ru/media/catalog/product/8/8/8809255785616_1_7vcctmzihjstzvjj.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809255785616_2_ku6vmsyaxuoqkigy.jpg', 'https://goldapple.ru/media/catalog/product/8/8/8809255785616_3_nvzatnaxabqjcuq2.jpg']",simple,15,19760323012,150439,,False,False,"Все преимущества праймера в сочетании с уходовыми свойствами - откройте для себя PP праймер для лица, который соединил в себе качества универсальной основы под макияж и увлажняющего уходового средства!• Улучшенная формула PP праймера • Заметно разглаживает, улучшает текстуру кожи и выравнивает цвет лица, способствуя значительному упрощению процесса нанесения макияжа • Обеспечивает стойкость макияжаPP праймер обладает свойствами увлажняющего крема благодаря уникальной формуле, обогащенной Diospyros kaki (Хурма Восточная):• Обеспечивает мгновенное увлажнение в течение всего дня • День за днем улучшает текстуру кожи и помогает уменьшить видимость порPP праймер станет идеальным средством для тех, чья цель – естественно безупречная кожа! Он эффективно и деликатно заботится о вашей коже, заметно улучшает текстуру, дарит гладкость и сияние. Розовый цвет крема подходит для всех оттенков кожи.",Прекрасно подходит в качестве базы под макияж. Используйте перед нанесением макияжа. Протестировано под наблюдением дерматологов. Некомедогенно.,"Экстракт листьев Хурмы Восточной (Diospyros kaki): обладает антиоксидантными свойствами, способствует сужению пор. - Масло семян Камелии Японской (Camellia japonica): известно своими антиоксидантными и разглаживающими свойствами, повышает эластичность кожи. - Масло семян тыквы (Curcubita pepo): оказывает антиоксидантное действие, помогает бороться с обезвоживанием.AQUA/WATER - CYCLOMETHICONE – ISONONYL ISONONANOATE – BUTYLENE GLYCOL - DIPROPYLENE GLYCOL - PROPYLENE GLYCOL – CETEARYL ALCOHOL - DIMETHICONE - GLYCERIN – DIMETHICONE CROSSPOLYMER - CI 77891/TITANIUM DIOXIDE - POLYSORBATE 80 - PALMITIC ACID – GLYCERYL STEARATE - STEARIC ACID – CAMELLIA JAPONICA SEED OIL - CUCURBITA PEPO (PUMPKIN) SEED OIL - SALIX ALBA (WILLOW) BARK EXTRACT - DIOSPYROS KAKI LEAF EXTRACT - SILICA – LAURYL PEG-9 POLYDIMETHYLSILOXYETHYL DIMETHICONE - PEG-100 STEARATE – AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER – SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER - TOCOPHERYL ACETATE - ISOHEXADECANE - MICA – DIMETHICONOL - XANTHAN GUM - TOCOPHEROL - 1,2-HEXANEDIOL - PARFUM/FRAGRANCE – HEXYL CINNAMAL - ALPHA-ISOMETHYL IONONE - LINALOOL – CITRONELLOL - GERANIOL - EUGENOL – LIMONENE - CINNAMYL ALCOHOL - CI 77491/IRON OXIDES",ini-formaty,тревел-форматы
186369,19000032333, ylang ylang,Esteban Paris Parfums,standard,Автопарфюм,Унисекс,,,Франция,1630,,1630,Авто Диффузор ,https://goldapple.ru/19000032333-ylang-ylang,['https://goldapple.ru/media/catalog/product/3/6/3660963093906_1_oppg3pjev4bsn0p0.jpg'],simple,1,19000032333,186369,,False,False,"Теперь вы можете использовать свой любимый аромат Estéban и для ароматизации автомобиля. Все автомобильные диффузоры и сменные керамические блоки для них произведены во Франции. Длительность ароматизации (один керамический блок): до 4-х недель. На согретых солнцем землях островов в Индийском океане, в тени пышной листвы растет «цветок цветков». Драгоценный Иланг-иланг собирают ранним утром, чтобы сохранить его чарующий аромат. Позвольте этому аромату унести Вас к экзотическим островам на пляж с белым песком и бирюзового цвета морем! Эфирные масла Иланг-иланга, дополненные изысканностью жасмина, мускуса и ванили озарят Ваш интерьер и наполнят его солнечным теплом.",Рекомендации по использованию и установке:,"Пластик, керамика, картон, металл",parfjumerija,парфюмерия
151715,19760331638,Манхэттенская история,Nothing but Love,standard,Серьги,Женский,,,,716,,716,Длинные серьги,https://goldapple.ru/19760331638-manhettenskaa-istoria,"['https://goldapple.ru/media/catalog/product/4/8/4890201947008_1_w5kz68btr1hiuskq.jpg', 'https://goldapple.ru/media/catalog/product/4/8/4890201947008_2_ebzxawjtoc4r3kn0.jpg', 'https://goldapple.ru/media/catalog/product/4/8/4890201947008_3_urn93lm163ua6usy.jpg']",simple,,19760331638,151715,,False,False,,,,ukrashenija,украшения
151717,19760331640,Танцующая леди,Nothing but Love,standard,Серьги,Женский,,,,716,,716,Длинные серьги,https://goldapple.ru/19760331640-tancuusaa-ledi,"['https://goldapple.ru/media/catalog/product/4/8/4890201949002_1_cuqutqecxzabkold.jpg', 'https://goldapple.ru/media/catalog/product/4/8/4890201949002_2_506bxat1lqocufk3.jpg', 'https://goldapple.ru/media/catalog/product/4/8/4890201949002_3_neecwa2wfsdltmwc.jpg']",simple,,19760331640,151717,,False,False,,,,ukrashenija,украшения
230587,19000058265,TOKYO,Stella Fragrance,standard,Ароматические свечи,Унисекс,,,Россия,1109,,1109,Свеча ароматическая,https://goldapple.ru/19000058265-tokyo,['https://goldapple.ru/media/catalog/product/4/6/4610051405561_1_tsbllphphfuakuex.jpg'],simple,250,19000058265,230587,,False,False,,,,dlja-doma,для дома
185663,19000030459,Амброксан,Лаб Фрагранс,standard,Автопарфюм,Унисекс,,,Франция,500,,500,Автопарфюм,https://goldapple.ru/19000030459-ambroksan,"['https://goldapple.ru/media/catalog/product/4/6/4603735584706_1_nq2fj1mjmci23faz.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603735584706_2_46eag1m7ixueox9f.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603735584706_3_ks440qfszvegvloz.jpg']",simple,7,19000030459,185663,,False,False,"Аромат не поддающийся описанию и раскладыванию на ноты, так как раскрывается совершенно индивидуально на каждом человеке. Услышите ли вы цветочную сладость нежного сада, или согревающее буйство фруктово-пряных нот, или же наоборот леденящие нотки прохладного высокогорного ветра, все это будет ваш личный рассказ об аромате амброксан, который вы создадите внутри вашего автомобиля.","3-METHOXY-3-METHYL-1-BUTANOL, ISOPROPYL ALCOHOL, PARFUM, LIMONENE, LINALOL, CITRAL, COUMARIN","Компания Лаб Фрагранс появилась на рынке в 2018 году. Мы юные, но у нас уже есть отличительная особенность: продукты, созданные из высококачественных компонентов и отвечающие самым высоким требованиям селективной парфюмерии, которые можно приобрести по доступным ценам.",parfjumerija,парфюмерия
105994,89320900010, Anthelios Dermo-Pediatrics,La Roche-Posay,standard,Молочко,Для детей,Защита от солнца,Тело,Франция,1931,,1931,"Солнцезащитное молочко 0+,  SPF50+",https://goldapple.ru/89320900010-anthelios-dermo-pediatrics,['https://goldapple.ru/media/catalog/product/3/3/3337872419904_1_ql2wmzrimzxrakwe.jpg'],simple,50,89320900010,105994,,False,False,,,,dlja-detej,для детей
229484,19000031895,baby body wash,Botavikos,standard,Средство для интимной гигиены,Для детей,,Для душа и ванны,Россия,300,,300, Гель для подмывания младенцев,https://goldapple.ru/19000031895-baby-body-wash,['https://goldapple.ru/media/catalog/product/4/6/4640001817328_1_oasux3dzkwafsicq.jpg'],simple,200,19000031895,229484,,False,False,"Сбалансированная рН-формула натурального геля для подмывания на основе цветочной воды гамамелиса не нарушает естественный баланс кожи, сохраняя её защитные функции, и подходит для интимной гигиены малышей с рождения.","Нанесите небольшое количество средства на кожу ребенка во время подмывания, массирующими движениями распределите средство по поверхности кожи, затем тщательно смойте теплой водой.","Aqua (вода), Hamamelis Virginiana Flower Water (цветочная вода гамамелиса), Sodium Coco-Sulfate (коко-сульфат натрия), Cocamidopropyl Betaine (кокамидопропил бетаин), Coco-Glucoside (коко-глюкозид), Caprylyl / Capryl Glucoside (каприлил/каприл глюкозид), Glycerin (глицерин), Chamomilla Recutita Flower Extract (экстракт ромашки), Cichorium Intybus (Chicory) Root Extract (экстракт цикория), Мalva Sylvestris Extract (экстракт мальвы), Inulin (инулин), Sodium Benzoate (бензоат натрия), Potassium Sorbate (сорбат калия), Benzyl Alcohol (бензиловый спирт), Phenethyl Alcohol (фенилэтиловый спирт), Lavandula Angustifolia Oil (эфирное масло лаванды), Xanthan Gum (ксантановая камедь), Tetrasodium Glutamate Diacetate (диацетат глутамат тетранатрия), Citric Acid (лимонная кислота), Limonene*, Linalool* *компоненты натуральных эфирных масел /components of natural essential oils",dlja-detej,для детей
186234,19000032957,Detangling comb Detangling & Dog Grooming Brush Pink & Yellow,Pet Teezer,standard,расческа для животных,,,,Великобритания,983,,983,Расческа для распутывания шерсти ,https://goldapple.ru/19000032957-detangling-comb-detangling-dog-grooming-brush-pink-yellow,['https://goldapple.ru/media/catalog/product/5/0/5060173378363_1_oaldr95f6fmzrtbh.jpg'],simple,1,19000032957,186234,,False,False,,,,tovary-dlja-zhivotnyh,товары для животных
200482,19000046439,Wiggle Worm,Petstages,standard,игрушка для животных,,,,США,369,,369,"Игрушка для кошек ""ОPKA червяк"", 11 см",https://goldapple.ru/19000046439-wiggle-worm,"['https://goldapple.ru/media/catalog/product/8/7/871864003298_1_fqeojunl72orvncv.jpg', 'https://goldapple.ru/media/catalog/product/8/7/871864003298_2_8fho8d6buorgabdb.jpg', 'https://goldapple.ru/media/catalog/product/8/7/871864003298_3_542comnjsmgg9tf9.jpg']",simple,1,19000046439,200482,,False,False,"Игрушка пропитана маслом кошачьей мяты, которая привлечет внимание вашей любимицы. Удобная форма игрушки поможет поддерживать полость рта кошки здоровой, поскольку способствует массажу десен, что в свою очередь укрепляет стенки сосудов и оказывает профилактику пародонтоза и кровоточивости десен.",Подбирайте игрушки в соответствии с весом и двигательной активностью вашего питомца.,Синтетическая резина,tovary-dlja-zhivotnyh,товары для животных
229476,19000031884,Blooming fresh ,Botavikos,standard,Маски кремовые,Женский,Против признаков старения,Лицо,Россия,460,,460, Маска для лица Гидратирующая ,https://goldapple.ru/19000031884-blooming-fresh,['https://goldapple.ru/media/catalog/product/4/6/4640001817847_1_rlciy9gqqasrgdjn.jpg'],simple,75,19000031884,229476,,False,False,"Разглаживание морщин, укрепление микрорельефа, комфортная свежесть и здоровый цвет лица, глубокое клеточное увлажнение, восстановление баланса, естественная защита кожи.","Предварительно очистите кожу лица, нанесите маску плотным слоем, избегая области вокруг глаз и губ. Оставьте на 15-20 минут. Удалите остатки средства ватным диском и смойте теплой водой. Используйте маску 1-2 раза в неделю.","Aqua, Glycerin, Cellulose Gum, Rubus Chamaemorus Fruit Extract, Viola Tricolor Extract, Macrocystis Pyryfera Extract, Hyaluronic Acid, Citrus Aurantifolia Leaf Oil, Mentha Arvensis Leaf Oil, Geranium Macrorrhizum Leaf Oil, Benzyl Alcohol, Ethylhexylglycerin, Lactic Acid, Tetrasodium Glutamate Diacetate, Linalool*, Limonene*, Menthol*.",organika,органика
200596,19000046675,Big Tail Pig Dog Toy 25 cm,Aromadog,standard,игрушка для животных,,,,США,1039,,1039,"Игрушка для собак ""Поросенок с большим хвостом"" , белый",https://goldapple.ru/19000046675-big-tail-pig-dog-toy-25-cm,"['https://goldapple.ru/media/catalog/product/8/1/810831020937_1_ueiuzrt5jv6s8aio.jpg', 'https://goldapple.ru/media/catalog/product/8/1/810831020937_2_pdryde5ko3ku0rg2.jpg', 'https://goldapple.ru/media/catalog/product/8/1/810831020937_3_6eq4blck1olmxglk.jpg']",simple,1,19000046675,200596,,False,False,"Мягкая текстильная игрушка для собак из винтажной коллекции. Нежный дизайн создаст уют в доме, а сама конструкция игрушки - с большим хвостом и лапками - разбудит охотничьи инстинкты собаки и привлечет ее к игре.",Подбирайте игрушки в соответствии с весом и двигательной активностью вашего питомца.,"Полиэстер - 75%, конопля - 17%, Пластик - 8%.",tovary-dlja-zhivotnyh,товары для животных
200551,19000046524,Cat Collar Neon,Hunter,standard,ошейник для животных,,,,Германия,732,,732,"Ошейник для кошек из нейлона, розовый",https://goldapple.ru/19000046524-cat-collar-neon,"['https://goldapple.ru/media/catalog/product/4/0/4016739310316_1_fchcus0aaeybmka5.jpg', 'https://goldapple.ru/media/catalog/product/4/0/4016739310316_2_ba7bozaevmmb6bzu.jpg', 'https://goldapple.ru/media/catalog/product/4/0/4016739310316_3_widddt0kqk4xxqr6.jpg']",simple,1,19000046524,200551,,False,False,Аксессуары,"Измерьте окружность шеи вашего питомца, поместив гибкую рулетку вокруг середины шеи. Рулетка должна быть плотной, но не ограничивать питомца. Оставьте расстояние примерно в один палец. При выборе размеры ошейника вам не обязательно использовать первое или последнее отверстие, чтобы гарантировать оптимальную посадку. Если окружность шеи находится на верхнем конце указанных измерений, вы можете в качестве альтернативы выбрать следующий больший размер.",Нейлон,tovary-dlja-zhivotnyh,товары для животных
200508,19000046490,Small Facet round bowl-M Pink,SuperDesign,standard,миска,,,,Китай,968,,968,Миска на меламиновой подставке,https://goldapple.ru/19000046490-small-facet-round-bowl-m-pink,"['https://goldapple.ru/media/catalog/product/6/9/6942020080090_1_7wavq4nwxvzwgdq9.jpg', 'https://goldapple.ru/media/catalog/product/6/9/6942020080090_2_mkmftllkrxj9m5ur.jpg', 'https://goldapple.ru/media/catalog/product/6/9/6942020080090_3_thj6ouphjns4tlhy.jpg']",simple,350,19000046490,200508,,False,False,"Миска меламиновая для корма или воды.Подходит для собак и кошек. Миска выполнена из прочного полимера, устойчивого к образованию царапин и трещин. Подходит для мытья в посудомоечной машине.",Наполните миску необходимым количеством воды и пищи для вашего питомца. Подходит для мытья в посудомоечной машине.,"60% Меламин, 40% нержавеющая сталь",tovary-dlja-zhivotnyh,товары для животных
200491,19000046448,Mini Bone,Petstages,standard,игрушка для животных,,,,США,653,,653,"Игрушка для собак ""ОРКА косточка"", 10 см",https://goldapple.ru/19000046448-mini-bone,"['https://goldapple.ru/media/catalog/product/8/7/871864002215_1_s3ulmlr2dwatngna.jpg', 'https://goldapple.ru/media/catalog/product/8/7/871864002215_2_p4fn18vmjlsbxqye.jpg', 'https://goldapple.ru/media/catalog/product/8/7/871864002215_3_rklbagdqxymwtxe9.jpg']",simple,1,19000046448,200491,,False,False,"Игрушка для собак мелких пород. Форма косточки не только оптимальна для игры, но и удобна для тренировки жевательных мышц вашего любимца. Игрушка изготовлена из безопасной синтетической резины, которая нежно массирует десны собаки и устраняет зубной налет. Польза и веселье для вашей собаки.",Подбирайте игрушки в соответствии с весом и двигательной активностью вашего питомца.,Синтетическая резина,tovary-dlja-zhivotnyh,товары для животных
186236,19000032959,Detangling comb Detangling & Dog Grooming Brush Navy & Orange,Pet Teezer,standard,расческа для животных,,,,Великобритания,983,,983,Расческа для распутывания шерсти ,https://goldapple.ru/19000032959-detangling-comb-detangling-dog-grooming-brush-navy-orange,['https://goldapple.ru/media/catalog/product/5/0/5060630040161_1_b3kvwciqlb3qoadv.jpg'],simple,1,19000032959,186236,,False,False,,прочная пластмасса,,tovary-dlja-zhivotnyh,товары для животных
201323,19000049111,FRUITY PEBBLES ,I Heart Revolution,standard,Косметички,Женский,,,Великобритания,1548,,1548,Косметичка,https://goldapple.ru/catalog/product/view/id/201323,['https://goldapple.ru/media/catalog/product/5/0/5057566504287_1_wv62cwu7vjmdqntk.jpg'],simple,1,19000049111,201323,,False,True,,,,odezhda-i-aksessuary,одежда и аксессуары
162267,19000005491,№7 ,SVEJO,standard,Автопарфюм,Унисекс,,,Россия,133,,133,Парфюмированный ароматизатор (на картонной подложке),https://goldapple.ru/19000005491-no7,"['https://goldapple.ru/media/catalog/product/4/6/4603785776144_1_qlxkpgohkticmlwy.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603785776144_2_rnstxbqikcz8todj.jpg', 'https://goldapple.ru/media/catalog/product/4/6/4603785776144_3_qkqmh6cnurvq2z58.jpg']",simple,1,19000005491,162267,,False,False,"Манго, малина, лотос и водяная лилия наполнят атмосферу лёгким, приятным звучанием освежающих фруктовых нот.",Извлеките ароматизатор из упаковки и поместите в удобном для вас месте. Картонные ароматизаторы можно положить на полку шкафа или в выдвижной ящик комода. Ароматизаторы во флаконе подойдут для больших помещений или салона автомобиля.,"Парфюмерная композиция на основе французских масел, высококапиллярный картон",parfjumerija,парфюмерия
193809,19000036822,Dazzle & Shine,JANE IREDALE,standard,Косметички,Унисекс,,,США,1480,,1480,Косметичка ,https://goldapple.ru/catalog/product/view/id/193809,['https://goldapple.ru/media/catalog/product/6/7/670959115140_1_g1wzsb183fqtnjwo.jpg'],simple,1,19000036822,193809,,False,False,"Золотистая косметичка на молнии с нейлоновой подкладкой.Параметры: 19см х 16,5см х 6см",Nylon interior,"Jane iredale – пионер направления clean beauty. Более 25 лет назад Джейн Айердейл представила коллекцию средств для макияжа, которые одновременно полезны для кожи и отличаются высокой стойкостью.",odezhda-i-aksessuary,одежда и аксессуары
